timestamp,emp_id,emp_class,branch_id,session_id,ip_address,vpn_proxy_flag,user_agent,device_fingerprint,is_fraud_flag
2025-11-19 10:52:17,EMP_1428,CLERK,BR_07,2bdf7a63-d8b8-4cb2-87a7-03bb6b05e634,10.7.184.178,0,Opera/8.85.(Windows NT 4.0; lv-LV) Presto/2.9.173 Version/10.00,018634090829b2e8,0
2025-11-19 11:11:15,EMP_1486,CLERK,BR_11,ad60c643-a4ed-41d1-a540-011b5657c543,10.11.148.60,0,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/32.0.839.0 Safari/534.1",381f6ff7eb13b247,0
2025-11-19 11:23:46,EMP_1305,CLERK,BR_01,a931249b-1df1-4768-8993-b1e0d34eeaad,10.1.201.254,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ja-JP) AppleWebKit/535.13.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.13.7",f68a6b72002e74c6,0
2025-11-19 11:34:13,EMP_1130,CLERK,BR_05,12732c54-b809-480a-a1e7-f5e7d711ffd9,10.5.148.225,0,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),053b5411b1467860,0
2025-11-19 11:36:34,EMP_1308,CLERK,BR_08,3e74eb0a-0549-4a16-a07b-728ba056fa8f,10.8.226.30,0,"Mozilla/5.0 (iPad; CPU iPad OS 17_4 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/51.0.821.0 Mobile/68T977 Safari/531.1",4870038fc3249615,0
2025-11-19 11:38:29,EMP_1109,CLERK,BR_15,1d21be12-686f-4779-ab6b-4cfa204b277d,10.15.220.207,0,Opera/8.47.(X11; Linux x86_64; sw-TZ) Presto/2.9.190 Version/12.00,69c4bd0e9750d00b,0
2025-11-19 11:51:08,EMP_1359,CLERK,BR_01,d2720d58-19fd-4116-b0d0-8dc1f8822ff2,10.1.201.254,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; or-IN) AppleWebKit/533.40.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.40.4",b30db13b801c9401,0
2025-11-19 11:59:27,EMP_1086,CLERK,BR_01,ba939239-ed81-4917-b0fd-329c05edce87,10.1.19.36,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),4c09b478c4649969,0
2025-11-19 11:59:29,EMP_1204,CLERK,BR_02,62966a43-35d1-4793-8ca1-98bbf6dde610,10.2.172.130,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),70b936ddffc6b9f2,0
2025-11-19 12:00:13,EMP_1375,CLERK,BR_19,f4f35073-3862-4263-a91d-f22b781130d6,10.19.124.147,0,"Mozilla/5.0 (iPad; CPU iPad OS 3_2_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/41.0.866.0 Mobile/44F751 Safari/536.1",8f6835aab7c2b14a,0
2025-11-19 12:30:40,EMP_1310,CLERK,BR_08,6d793153-bc33-47b0-a23c-199dda36e890,10.8.228.208,0,Opera/8.57.(X11; Linux i686; os-RU) Presto/2.9.185 Version/10.00,68b75dd29ce1c3fd,0
2025-11-19 12:30:57,EMP_1467,CLERK,BR_19,194b3015-5692-4c75-ba35-916d005751e7,10.19.208.27,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/16.0.878.0 Mobile/15F573 Safari/535.2",50f68810ef47d57c,0
2025-11-19 12:43:44,EMP_1094,CLERK,BR_18,06524f63-1f34-4d86-a3c3-f69e77bfd546,10.18.46.2,0,"Mozilla/5.0 (Windows 98) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/58.0.866.0 Safari/532.1",b3b8c3be34be0205,0
2025-11-19 12:55:43,EMP_1272,CLERK,BR_09,b955628a-cd43-451c-905b-32ae85e9d414,10.9.92.197,0,Mozilla/5.0 (Windows NT 6.2; nhn-MX; rv:1.9.0.20) Gecko/6132-09-14 19:35:14 Firefox/3.8,3eabe9ce99a84e74,0
2025-11-19 12:58:07,EMP_1300,CLERK,BR_18,d89c81e6-734e-4449-a9fb-38041b83b63a,10.18.78.190,0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5 rv:2.0; uk-UA) AppleWebKit/535.8.7 (KHTML, like Gecko) Version/5.0.4 Safari/535.8.7",3642547dda1de50c,0
2025-11-19 13:10:05,EMP_1227,CLERK,BR_19,f9fcf85a-cd9a-4277-96c2-45a8df8c83fa,10.19.222.71,0,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.9.1 (KHTML, like Gecko) Version/5.0.1 Safari/535.9.1",af93e79ad85fe8c5,0
2025-11-19 13:19:00,EMP_1120,CLERK,BR_15,4de5acd6-2e5b-4c01-b01f-6eeba9c55250,10.15.129.209,0,Mozilla/5.0 (Windows NT 10.0; ja-JP; rv:1.9.0.20) Gecko/4912-01-22 18:19:11 Firefox/3.8,fef3461c8d493dea,0
2025-11-19 13:25:10,EMP_1283,MANAGER,BR_06,dcf17036-aa8a-4787-ae10-d523fc62d799,10.6.167.23,0,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/57.0.842.0 Safari/536.0",e4ff577d14e94d57,0
2025-11-19 13:25:47,EMP_1357,CLERK,BR_16,8a17ee81-5b22-4254-9ee2-ce9d10905a91,10.16.193.142,0,Opera/8.75.(X11; Linux x86_64; ckb-IQ) Presto/2.9.162 Version/11.00,4cc3c900741c0e04,0
2025-11-19 13:29:32,EMP_1204,CLERK,BR_02,e2164b93-e459-41bc-82cd-f70bdba64c5c,10.2.169.173,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0; rv:1.9.5.20) Gecko/4767-03-11 15:43:39 Firefox/13.0,70b936ddffc6b9f2,0
2025-11-19 13:30:54,EMP_1405,CLERK,BR_09,7793d687-9a7e-46fa-8c2d-88c818f74c9d,10.9.37.12,0,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.24.6 (KHTML, like Gecko) Version/4.0.3 Safari/535.24.6",fb9ee23b415fafc4,0
2025-11-19 14:00:46,EMP_1159,CLERK,BR_08,a865ee9c-476e-4a21-ba53-757415e5bb84,10.8.111.196,0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.0),910170a4e76e6f36,0
2025-11-19 14:00:47,EMP_1420,CLERK,BR_08,1aff95bf-b040-4787-b13c-571b9169f4cb,10.8.111.196,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.0),fd74938a43f83baf,0
2025-11-19 14:08:57,EMP_1473,CLERK,BR_09,110293ad-1ec4-4077-8fd0-ea9255b61af1,10.9.215.96,1,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/26.0.886.0 Safari/536.1",2f0a8f24755aa077,0
2025-11-19 14:16:52,EMP_1254,MANAGER,BR_14,7fdf3d5b-0b0b-4e59-8991-29b7b691b984,10.14.3.106,0,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_9 rv:6.0; ak-GH) AppleWebKit/535.42.5 (KHTML, like Gecko) Version/5.0.5 Safari/535.42.5",9ae9441013632f66,0
2025-11-19 14:19:20,EMP_1182,CLERK,BR_15,51038742-c3d2-4309-9d53-188cbb1f4600,10.15.203.21,0,Opera/9.28.(Windows NT 4.0; fa-IR) Presto/2.9.179 Version/11.00,f4650a5cb7aad0ec,0
2025-11-19 14:34:50,EMP_1004,CLERK,BR_12,40d1b4ee-ed2c-4cc3-b0df-acea70eae647,10.12.111.123,0,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.35.1 (KHTML, like Gecko) Version/4.0.2 Safari/532.35.1",e6fc18a1d86ba7cd,0
2025-11-19 14:34:58,EMP_1262,CLERK,BR_20,f9b0fd44-f26d-42ff-a748-e519742fbce3,10.20.155.2,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:6.0; sl-SI) AppleWebKit/534.12.1 (KHTML, like Gecko) Version/5.0 Safari/534.12.1",4f669d7592f1af0e,0
2025-11-19 14:40:22,EMP_1259,CLERK,BR_06,43321f42-97bc-4f4c-b9bd-e997fed3db72,10.6.172.203,0,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/52.0.827.0 Safari/531.2",125eef80f0c91842,0
2025-11-19 14:40:56,EMP_1062,CLERK,BR_17,3083934c-d498-43b0-887a-9aabbb7e91e7,42.55.219.177,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/25.0.846.0 Safari/533.0",fd6a9aad79445ab1,0
2025-11-19 14:46:56,EMP_1050,CLERK,BR_19,583a51c8-b36d-43b1-b7b5-c1c65e97447c,10.19.197.4,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1),3ca92d08b7d68511,0
2025-11-19 14:50:07,EMP_1022,CLERK,BR_03,aa96ec17-203c-4d9d-9b83-085f4bb22b01,10.3.147.181,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/11.5i9322.0 Mobile/22X162 Safari/535.2",a83a085a2f61fb7d,0
2025-11-19 14:59:19,EMP_1017,CLERK,BR_17,1942f0a0-ab30-4a87-8c23-0142a5338c07,10.17.73.193,0,Opera/8.36.(Windows NT 4.0; ar-EG) Presto/2.9.178 Version/10.00,ea55de1f594107bb,0
2025-11-19 15:04:02,EMP_1454,MANAGER,BR_20,a419c9f4-7267-4380-ad2a-7c2d88ca8ad5,10.20.124.84,0,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8839-08-23 09:04:32 Firefox/3.8,413648d8da75dfef,0
2025-11-19 15:04:29,EMP_1228,CLERK,BR_01,a653f50e-165e-4073-ae27-6cad41e58a4c,10.1.205.129,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0),d9ea9b957610a25b,0
2025-11-19 15:06:43,EMP_1130,CLERK,BR_05,b48d5435-b0af-4bc9-9c14-4f4a6a7a79fc,10.5.19.3,0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/33.0.883.0 Safari/535.2",053b5411b1467860,0
2025-11-19 15:18:04,EMP_1347,CLERK,BR_10,055ea74f-ecae-405d-8937-28ea44257cd7,10.10.57.9,0,"Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/37.0.832.0 Safari/534.2",d7367d8ecaec5c81,0
2025-11-19 15:33:39,EMP_1043,CLERK,BR_13,fef4a400-19f1-4097-9ca1-41560b8d099b,10.13.7.55,0,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.33.5 (KHTML, like Gecko) Version/5.1 Safari/534.33.5",8df031360a32577a,0
2025-11-19 15:39:58,EMP_1192,CLERK,BR_13,6bce7792-08f8-4ddf-a162-f6508aaaddbd,10.13.7.55,0,Opera/9.62.(Windows NT 10.0; yo-NG) Presto/2.9.170 Version/11.00,585a8fb8508dffb2,0
2025-11-19 15:42:56,EMP_1352,CLERK,BR_02,ebf06373-24f6-4d6a-a589-b56907b3cfef,10.2.242.68,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.0),b364f217f28e5644,0
2025-11-19 15:43:30,EMP_1422,CLERK,BR_10,0f318159-5742-43b9-a8be-d67111fd3bda,10.10.8.62,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.1),bb49808d23667371,0
2025-11-19 15:44:40,EMP_1262,CLERK,BR_20,168b95b5-dd6d-4817-bb92-55516810be5d,10.20.155.2,0,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/53.0.801.0 Safari/533.1",4f669d7592f1af0e,0
2025-11-19 15:44:51,EMP_1288,CLERK,BR_11,8820ab4f-d18d-4fe3-8d84-e95a2d8fb483,10.11.195.202,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),d55e3f38671ceea8,0
2025-11-19 15:52:47,EMP_1435,CLERK,BR_05,07220b26-271e-4519-9788-12fd93ca308b,10.5.243.123,0,Opera/8.14.(Windows NT 5.0; raj-IN) Presto/2.9.180 Version/12.00,8a0874d6690e6518,0
2025-11-19 15:54:56,EMP_1069,MANAGER,BR_07,ef513d84-4279-49a1-a152-4764a8f812e4,10.7.113.57,0,Opera/9.28.(X11; Linux i686; ku-TR) Presto/2.9.163 Version/12.00,cee8ade648003747,0
2025-11-19 15:59:07,EMP_1120,CLERK,BR_15,1a0776ed-43d3-4cb1-924a-7416521281c7,10.15.98.159,0,Opera/9.57.(Windows NT 4.0; zu-ZA) Presto/2.9.171 Version/11.00,fef3461c8d493dea,0
2025-11-19 16:00:14,EMP_1433,CLERK,BR_05,12566814-e9f2-49c3-89d8-c5ac8046fd36,10.5.243.123,1,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2 rv:2.0; sd-PK) AppleWebKit/532.19.4 (KHTML, like Gecko) Version/4.1 Safari/532.19.4",661caea138434b13,0
2025-11-19 16:04:20,EMP_1185,CLERK,BR_09,94a3b39d-80bb-432e-b065-4140e7637254,10.9.193.97,0,"Mozilla/5.0 (Linux; Android 6.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/28.0.856.0 Safari/531.0",1599d90e550e07be,0
2025-11-19 16:20:56,EMP_1036,MANAGER,BR_07,0c0aba93-3cc9-46a1-a37a-888b7af53697,10.7.71.123,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mai-IN) AppleWebKit/533.47.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.47.2",4961e940609a7306,0
2025-11-19 16:26:28,EMP_1028,CLERK,BR_17,5b4adb0a-6d23-4326-a85d-c88e2f858d87,10.17.177.14,0,Mozilla/5.0 (Windows CE; br-FR; rv:1.9.2.20) Gecko/2779-01-11 04:44:59 Firefox/3.8,f0a1b8a8d645906e,0
2025-11-19 16:28:59,EMP_1249,CLERK,BR_11,5302bc9f-1284-4be1-9086-14d9fb92812d,10.11.28.36,0,Opera/9.20.(X11; Linux x86_64; lg-UG) Presto/2.9.179 Version/10.00,5113a3948bd8ff0b,0
2025-11-19 16:30:33,EMP_1186,CLERK,BR_13,c2baad20-5ff8-41ed-8a89-613f5340562f,10.13.160.106,0,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.888.0 Safari/532.0",ffd4675fd6e1ebce,0
2025-11-19 16:34:29,EMP_1207,CLERK,BR_07,f954a34f-c7e5-4249-82e2-6d12fbe3c1e0,10.7.168.78,0,Opera/9.72.(Windows 95; cy-GB) Presto/2.9.160 Version/11.00,edb99b9e27b2d241,0
2025-11-19 16:35:33,EMP_1306,CLERK,BR_03,73546ff6-bdf3-43ea-b16f-143681632bc4,10.3.147.181,0,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/26.0.896.0 Mobile/87P123 Safari/533.1",3a4907eb758a385c,0
2025-11-19 16:52:13,EMP_1021,CLERK,BR_14,bd942e0f-c2c7-4a75-8e87-b76b64f17087,10.14.24.196,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; brx-IN) AppleWebKit/535.4.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.4.5",521dc65eca9f9961,0
2025-11-19 16:57:59,EMP_1323,CLERK,BR_09,f46560e2-2e2f-45c4-8a0c-6dc13c4cd901,10.9.92.197,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ur-PK) AppleWebKit/535.26.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6535.26.1",ce47232cc245fa62,0
2025-11-19 17:03:39,EMP_1022,CLERK,BR_03,f0301b08-061b-44b2-a154-decbc92b2d68,10.3.135.157,0,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/53.0.824.0 Safari/531.0",a83a085a2f61fb7d,0
2025-11-19 17:05:20,EMP_1008,CLERK,BR_17,c73edfa1-aa05-4478-829f-39c7bb9a6bdf,10.17.123.146,0,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),1e3f78ccaa89db12,0
2025-11-19 17:14:05,EMP_1371,CLERK,BR_03,cbfd2921-92aa-451b-b8db-09c3b6ea4966,10.3.245.90,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8 rv:2.0; ja-JP) AppleWebKit/531.16.2 (KHTML, like Gecko) Version/4.0.5 Safari/531.16.2",c5077845d01c2a85,0
2025-11-19 17:18:57,EMP_1077,CLERK,BR_15,ec70fd6d-ece6-4182-87d8-a51cc200d274,10.15.249.5,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/22.0.837.0 Mobile/60U026 Safari/532.2",9881aee4172e6675,0
2025-11-19 17:22:59,EMP_1018,CLERK,BR_18,51ea5846-b0e9-4f0d-b0e1-f20147bc9fd0,10.18.199.82,0,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.33.2 (KHTML, like Gecko) Version/4.0.2 Safari/534.33.2",06b149db8f8c2210,0
2025-11-19 17:27:54,EMP_1194,CLERK,BR_14,fd41a165-c47f-4ebc-b4e7-298c1d9818f0,10.14.17.215,1,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.34.1 (KHTML, like Gecko) Version/4.0 Safari/533.34.1",39fe743308623cd0,0
2025-11-19 17:33:02,EMP_1208,CLERK,BR_01,f9d127f0-8e0a-42b5-b533-0aff1c42f19f,10.1.143.212,1,Mozilla/5.0 (Android 1.0; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,dd413fc8d34d9edd,0
2025-11-19 17:35:37,EMP_1274,CLERK,BR_08,a95c1275-fae3-42f3-9f64-8d4f454ab1b1,10.8.57.16,0,Opera/9.60.(Windows NT 5.1; an-ES) Presto/2.9.163 Version/12.00,66932b63e3f3fe64,0
2025-11-19 17:40:55,EMP_1396,CLERK,BR_14,f71a33f9-263b-4764-a771-28a4ea70803b,10.14.168.59,0,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/56.0.823.0 Safari/534.1",baf90a198b7078c8,0
2025-11-19 17:46:28,EMP_1124,CLERK,BR_09,ec99aad6-2495-4783-85d6-dfb505fa8d5f,10.9.41.175,0,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/51.0.874.0 Safari/531.0",313a8896fda6df55,0
2025-11-19 17:50:27,EMP_1066,CLERK,BR_08,71ca04db-0329-4ed5-bb17-0809e243882b,10.8.226.30,0,Opera/9.16.(X11; Linux x86_64; bho-IN) Presto/2.9.165 Version/12.00,311272f11fd8b1d0,0
2025-11-19 18:03:52,EMP_1278,CLERK,BR_13,760b382f-ed87-47e5-a8db-b4efcd7739e3,10.13.163.235,0,Mozilla/5.0 (Windows 98; Win 9x 4.90; en-NG; rv:1.9.1.20) Gecko/5232-05-17 09:16:27 Firefox/3.6.18,73296060bc48a545,0
2025-11-19 18:05:54,EMP_1078,CLERK,BR_14,561c82ef-d2dd-454c-85f9-49a8f0ac362e,10.14.133.142,0,Mozilla/5.0 (Windows NT 11.0; iu-CA; rv:1.9.1.20) Gecko/9730-07-07 10:19:21 Firefox/4.0,8975609dfa413a6f,0
2025-11-19 18:10:49,EMP_1147,CLERK,BR_01,4f6e0279-6c80-40c8-a54e-25fbbdec16d8,10.1.197.130,0,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4 rv:5.0; ka-GE) AppleWebKit/533.19.7 (KHTML, like Gecko) Version/5.0 Safari/533.19.7",f1ee1559d54cf794,0
2025-11-19 18:15:15,EMP_1198,CLERK,BR_01,442a8796-3663-43b8-90f8-0a4bf0eb57b8,10.1.233.39,0,Opera/9.43.(Windows 95; si-LK) Presto/2.9.179 Version/11.00,b36df94af3fed162,0
2025-11-19 18:16:15,EMP_1184,MANAGER,BR_02,b40d6681-1a50-45df-a1d2-6fd0284c5979,10.2.194.38,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/62.0.810.0 Safari/534.1",3d12a0bcab877a26,0
2025-11-19 18:23:20,EMP_1461,CLERK,BR_03,1869a96b-e03a-4052-8247-29a97bdedca1,10.3.147.181,0,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_1; rv:1.9.5.20) Gecko/8166-06-04 11:13:28 Firefox/3.6.9,8d49f564a8aadf58,0
2025-11-19 19:01:30,EMP_1001,MANAGER,BR_04,74774341-66b0-4b4f-96dc-4297d06855e7,10.4.62.147,1,Opera/8.60.(X11; Linux x86_64; en-PK) Presto/2.9.168 Version/11.00,ca0c2ff975418bef,0
2025-11-19 19:07:51,EMP_1371,CLERK,BR_03,7415386e-1664-46d6-af08-a951b9911c1e,10.3.250.82,0,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/19.0.889.0 Safari/533.2",c5077845d01c2a85,0
2025-11-19 19:56:55,EMP_1431,CLERK,BR_18,2f4aa32f-91c2-4ba0-8f58-5635eeaf2c97,10.18.184.195,0,Opera/8.60.(Windows CE; kk-KZ) Presto/2.9.160 Version/10.00,22ce6c8296577260,0
2025-11-20 08:21:45,EMP_1269,CLERK,BR_11,d2d85dcc-0997-47c4-94cc-c0d393170368,10.11.113.106,0,Mozilla/5.0 (Windows NT 5.2; gu-IN; rv:1.9.2.20) Gecko/7904-03-30 06:35:12 Firefox/10.0,7c5f421099926b4e,0
2025-11-20 08:55:17,EMP_1490,CLERK,BR_13,9f37b4bc-5414-4b64-ad3c-007b3a433f6a,10.13.240.195,0,Opera/9.32.(Windows NT 4.0; ja-JP) Presto/2.9.187 Version/10.00,d75a839c2b17d876,0
2025-11-20 09:04:08,EMP_1495,CLERK,BR_11,bcd2926e-c3d2-41b1-8a9c-09bf8075e815,10.11.164.61,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1 rv:5.0; ga-IE) AppleWebKit/534.21.7 (KHTML, like Gecko) Version/5.0.4 Safari/534.21.7",375e8a60cb08d01d,0
2025-11-20 09:23:57,EMP_1084,MANAGER,BR_08,e49bf6e3-8961-4c57-b390-0039cd9a34db,10.8.157.186,0,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lg-UG) AppleWebKit/531.44.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.44.2",631fef313097eeee,0
2025-11-20 09:27:45,EMP_1140,CLERK,BR_15,e9c7b147-56c6-4c34-b70d-4a57a4d47ee7,10.15.203.21,0,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/62.0.896.0 Mobile/33Y453 Safari/531.0",6be3c29b99a889d2,0
2025-11-20 09:28:50,EMP_1271,CLERK,BR_03,9e605cf7-36f1-41a0-92a5-704ed8baa84d,10.3.152.58,0,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/47.0.807.0 Safari/532.1",4a1659983f0b8712,0
2025-11-20 09:29:22,EMP_1056,CLERK,BR_07,c375abec-877f-450d-9484-674faf3b64a3,10.7.60.120,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/57.0.869.0 Safari/536.1",ed6226d15f5a8b2c,0
2025-11-20 09:29:56,EMP_1049,CLERK,BR_14,5db85e6e-e0c3-4ff2-a5c5-0e638eaa4707,85.138.195.222,0,Opera/8.36.(Windows NT 6.1; uz-UZ) Presto/2.9.189 Version/11.00,86de12159dc1e90b,0
2025-11-20 09:58:09,EMP_1109,CLERK,BR_15,f32c6f87-f87f-4043-a203-00b9f127361d,10.15.203.21,0,Mozilla/5.0 (Windows NT 5.0; as-IN; rv:1.9.2.20) Gecko/9040-03-28 03:13:16 Firefox/3.8,69c4bd0e9750d00b,0
2025-11-20 10:07:50,EMP_1312,CLERK,BR_19,31a5dbac-533d-4430-820d-7a5f291bc369,10.19.194.44,0,Opera/9.90.(Windows NT 5.2; lzh-TW) Presto/2.9.170 Version/10.00,3f54c330af4bc13a,0
2025-11-20 10:14:27,EMP_1199,MANAGER,BR_18,14b4f479-4f41-42e1-bf8c-2a7ffcfef61b,10.18.116.92,0,Mozilla/5.0 (Android 5.1.1; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,f56b5b8a951ebed3,0
2025-11-20 10:16:40,EMP_1370,CLERK,BR_04,f222f5d8-0e50-4841-828f-499e312e9350,10.4.139.36,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/42.0.867.0 Mobile/99V262 Safari/532.2",74f660002c06f2de,0
2025-11-20 10:16:48,EMP_1280,CLERK,BR_01,6fb5036a-b8af-4158-a48b-f7aa7cb119e9,10.1.49.101,0,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),ec43dbd26ea50b72,0
2025-11-20 10:25:43,EMP_1080,CLERK,BR_07,b6c6badf-ac9e-4324-b3f9-de1d879822c0,10.7.191.107,0,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),e21397e4f29fb0fa,0
2025-11-20 10:42:54,EMP_1055,CLERK,BR_15,53426dd5-72f5-46b6-9e63-5c3dbbf294f7,10.15.49.135,0,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/17.0z0112.0 Mobile/01S232 Safari/533.2",791a23122bddfa74,0
2025-11-20 10:46:52,EMP_1176,CLERK,BR_19,05723658-37c0-4ead-bcb0-db3223753928,10.19.71.69,0,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/32.0.886.0 Safari/536.2",550f552f5f000ce1,0
2025-11-20 10:54:21,EMP_1439,CLERK,BR_10,5e6affb7-73b1-4e1b-b5e9-7103f97d4d59,10.10.152.119,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/59.0.802.0 Safari/534.2",96ac08ec3ab1a345,0
2025-11-20 10:57:57,EMP_1334,CLERK,BR_07,a0287bc8-f6ef-4fe1-a9b0-c7138f438d8b,10.7.191.107,1,Opera/8.98.(Windows 95; niu-NZ) Presto/2.9.178 Version/11.00,755c6489ea2dc5d9,0
2025-11-20 11:03:28,EMP_1359,CLERK,BR_01,0b092fa7-3558-4f5f-9492-3686435ce659,10.1.233.39,0,Opera/8.54.(Windows NT 6.1; sl-SI) Presto/2.9.160 Version/12.00,b30db13b801c9401,0
