timestamp,emp_id,emp_class,branch_id,action_type,transfer_channel,account_touched,amount,session_id,sequence_id,ip_address,is_fraud_flag,dwell_time_seconds,records_accessed,login_hour,off_hours_flag
2025-10-28 13:57:28,EMP_1126,CLERK,BR_11,Initiate,IMPS,ACC_9849,104074.45,b381399d-efb3-4b45-9490-50fa7f6785d3,14,10.11.218.143,0,278.4,89,13,0
2025-10-28 13:57:51,EMP_1258,CLERK,BR_14,DB_Read,SYSTEM,ACC_7178,316518.15,8fe69731-7f85-4f26-b38c-4c7bdf90527f,12,10.14.86.188,0,41.9,83,13,0
2025-10-28 14:02:04,EMP_1096,CLERK,BR_04,DB_Read,SYSTEM,ACC_8260,487951.2,7cd58325-7bee-4aae-97f1-5f6e5ba74305,13,10.4.202.210,0,110.7,132,14,0
2025-10-28 14:07:28,EMP_1143,CLERK,BR_07,DB_Read,SYSTEM,ACC_1493,81042.98,4e24cb1e-f36a-420b-b116-9ff2eef9a16e,17,10.7.207.176,0,96.3,101,14,0
2025-10-28 14:09:32,EMP_1276,CLERK,BR_19,Initiate,NEFT,ACC_9359,217642.59,35a87ea8-fc06-4d5f-8b74-b0bb4dbef582,14,10.19.166.222,0,100.2,120,14,0
2025-10-28 14:11:30,EMP_1429,CLERK,BR_14,Initiate,RTGS,ACC_1366,399065.6,af50cf0c-83e6-4e09-94b0-2a95e375063e,12,10.14.125.128,0,248.9,85,14,0
2025-10-28 14:16:59,EMP_1263,CLERK,BR_18,Initiate,NEFT,ACC_4817,69556.94,d9581abe-28bf-4fbd-bbd7-01f424c75ce8,25,10.18.78.190,1,251.5,143,14,0
2025-10-28 14:20:16,EMP_1181,CLERK,BR_05,Initiate,UPI,ACC_4042,90202.79,466a5151-6562-4bc5-9a6b-9611ff10565c,10,10.5.146.166,0,278.2,138,14,0
2025-10-28 14:22:18,EMP_1153,CLERK,BR_10,DB_Read,SYSTEM,ACC_4060,189121.02,b299e4a4-79c5-4820-aff5-8abdf7dc880c,17,10.10.8.62,0,279.1,141,14,0
2025-10-28 14:22:22,EMP_1311,CLERK,BR_10,Initiate,UPI,ACC_6609,118882.59,f02c13ab-977c-4bf4-9cf4-e41c244cfa24,8,10.10.194.211,0,140.2,102,14,0
2025-10-28 14:22:56,EMP_1349,CLERK,BR_18,DB_Read,SYSTEM,ACC_7302,188257.14,3e01024e-8b67-4d76-8297-f152f29235f1,17,10.18.116.92,0,107.0,141,14,0
2025-10-28 14:34:12,EMP_1159,CLERK,BR_08,Initiate,NEFT,ACC_5124,365542.51,1eb52ffa-37c9-4a22-8b49-20c07631c0e8,9,10.8.228.136,0,158.3,119,14,0
2025-10-28 14:36:01,EMP_1484,CLERK,BR_04,DB_Read,SYSTEM,ACC_8098,294680.12,59b820a7-625d-49af-a9a1-1219d91049d5,8,10.4.226.168,0,70.5,149,14,0
2025-10-28 14:37:40,EMP_1095,CLERK,BR_08,DB_Read,SYSTEM,ACC_1450,317518.79,0668ec75-ba8a-4d5b-817c-e546d8a40b72,13,10.8.167.219,0,124.5,140,14,0
2025-10-28 14:39:55,EMP_1083,CLERK,BR_13,Initiate,NEFT,ACC_1378,50355.5,c62842d1-64ab-4039-8dbd-a773ad0ed819,8,10.13.97.247,0,115.7,109,14,0
2025-10-28 14:44:32,EMP_1485,CLERK,BR_06,Initiate,NEFT,ACC_5786,149826.25,ba5655d3-d9de-40e8-b013-fc872798a64e,12,10.6.232.254,0,115.5,99,14,0
2025-10-28 14:47:38,EMP_1056,CLERK,BR_07,DB_Read,SYSTEM,ACC_3850,43655.68,7ada5939-57e1-4662-bef4-fd65b12da763,16,10.7.151.95,0,43.0,139,14,0
2025-10-28 14:48:40,EMP_1213,CLERK,BR_16,Initiate,IMPS,ACC_3715,123615.93,859c69e5-04a5-4d58-9234-7cb96a2f18ee,17,10.16.193.142,0,135.1,138,14,0
2025-10-28 14:49:02,EMP_1454,MANAGER,BR_20,Initiate,RTGS,ACC_5188,2813878.06,a419c9f4-7267-4380-ad2a-7c2d88ca8ad5,11,10.20.69.77,0,259.5,38,14,0
2025-10-28 14:49:41,EMP_1475,CLERK,BR_19,DB_Read,SYSTEM,ACC_3344,143704.39,0f67ea6b-736b-48a0-8658-13af725cc530,19,10.19.247.201,0,90.7,115,14,0
2025-10-28 14:50:52,EMP_1007,CLERK,BR_20,DB_Read,SYSTEM,ACC_5500,260432.25,0a8260d8-9481-4a24-9d23-60c2bbff16fe,18,10.20.160.46,0,207.9,99,14,0
2025-10-28 14:55:31,EMP_1007,CLERK,BR_20,DB_Read,SYSTEM,ACC_9187,402026.79,a09b3707-dd15-44c8-af36-48f1654da09a,19,10.20.126.185,0,187.9,114,14,0
2025-10-28 14:57:33,EMP_1067,CLERK,BR_10,DB_Read,SYSTEM,ACC_9051,322757.55,3139f731-04a5-4ec1-9242-fd215125cfee,10,10.10.194.211,0,113.3,109,14,0
2025-10-28 14:58:21,EMP_1162,CLERK,BR_09,DB_Read,SYSTEM,ACC_6084,129188.75,0c6b6099-eb29-410c-a6d5-b61405c498a5,15,10.9.130.210,0,140.0,125,14,0
2025-10-28 15:02:02,EMP_1086,CLERK,BR_01,Initiate,RTGS,ACC_7589,222435.3,3f71192c-7b8f-4def-b26d-56eb8d05357b,11,10.1.170.206,0,174.7,93,15,0
2025-10-28 15:04:28,EMP_1238,CLERK,BR_10,DB_Read,SYSTEM,ACC_7309,43553.14,495a20d9-7156-4a2c-bf82-8d63f94c8606,17,10.10.114.214,0,157.6,94,15,0
2025-10-28 15:08:01,EMP_1259,CLERK,BR_06,Initiate,NEFT,ACC_5287,377913.88,ff04ab77-8095-423b-99a9-01a9b8411f97,24,10.6.252.228,1,242.4,131,15,0
2025-10-28 15:13:33,EMP_1222,CLERK,BR_20,Initiate,NEFT,ACC_4975,59489.72,0c960e43-6aac-468d-a75f-44f6b707871f,8,10.20.126.185,0,249.9,131,15,0
2025-10-28 15:13:42,EMP_1167,CLERK,BR_11,Initiate,RTGS,ACC_3877,300488.18,fa3805e4-9511-4a37-a78f-ff7ea81a974b,14,10.11.111.194,0,75.5,149,15,0
2025-10-28 15:18:43,EMP_1148,CLERK,BR_19,DB_Read,SYSTEM,ACC_7562,235284.98,80ba7d78-aace-4826-a60b-644fb496ada4,9,10.19.47.153,0,282.1,148,15,0
2025-10-28 15:18:56,EMP_1357,CLERK,BR_16,DB_Read,SYSTEM,ACC_9645,204801.36,8d1374e6-c4f7-486d-9a31-665a033d7107,11,10.16.193.142,0,239.5,80,15,0
2025-10-28 15:19:00,EMP_1462,MANAGER,BR_08,DB_Read,SYSTEM,ACC_9139,1973068.7,471b5c9c-ee06-4c8d-841f-dd87ff00eebf,4,10.8.57.16,0,298.9,27,15,0
2025-10-28 15:20:04,EMP_1180,CLERK,BR_14,Initiate,RTGS,ACC_2910,294008.68,239b9a6e-2b03-4b99-b373-4008eb2e9007,14,10.14.250.48,0,79.4,128,15,0
2025-10-28 15:21:02,EMP_1113,CLERK,BR_09,Initiate,NEFT,ACC_3661,326990.6,3c289040-b223-43a1-a3d3-4fc9f8ca74b3,31,10.9.69.197,1,89.6,136,15,0
2025-10-28 15:23:13,EMP_1412,CLERK,BR_06,DB_Read,SYSTEM,ACC_1814,122260.9,da09fd42-a508-41f0-bf20-b8bbf20fc66b,14,10.6.68.218,0,82.8,90,15,0
2025-10-28 15:24:42,EMP_1208,CLERK,BR_01,Initiate,NEFT,ACC_1212,350249.56,bd9041a4-6314-4275-b5b5-241dc672fbd5,14,10.1.242.133,0,68.7,123,15,0
2025-10-28 15:29:30,EMP_1070,CLERK,BR_05,DB_Read,SYSTEM,ACC_5659,212446.65,98b2bbac-3cba-48c9-abc4-76aeddaebc03,11,10.5.19.234,0,217.2,126,15,0
2025-10-28 15:30:14,EMP_1027,CLERK,BR_10,Initiate,NEFT,ACC_1463,360589.06,b29d7970-8601-41f1-9f26-fbd5f606746b,17,10.10.114.214,0,152.2,90,15,0
2025-10-28 15:30:52,EMP_1222,CLERK,BR_20,Initiate,NEFT,ACC_9132,314175.64,8ecbcf3d-14e9-433e-9881-0ceb65c83fea,9,10.20.202.86,0,79.9,80,15,0
2025-10-28 15:30:53,EMP_1254,MANAGER,BR_14,DB_Read,SYSTEM,ACC_2569,1605782.76,e72638d7-f96e-479f-820d-5bd56af3a1d4,8,10.14.251.118,0,202.1,47,15,0
2025-10-28 15:37:55,EMP_1102,CLERK,BR_20,Initiate,RTGS,ACC_7589,487159.87,d80378ab-4f53-4d49-969c-d6afda562ed2,16,10.20.171.111,0,51.7,104,15,0
2025-10-28 15:40:16,EMP_1335,CLERK,BR_16,DB_Read,SYSTEM,ACC_4172,319275.48,8e5c152a-d7b5-4e53-9708-fef8c0b3fc61,16,10.16.38.176,0,136.8,99,15,0
2025-10-28 15:52:46,EMP_1102,CLERK,BR_20,DB_Read,SYSTEM,ACC_8833,127803.1,7b681a40-3172-4932-b286-a4be1e266544,17,10.20.171.111,0,224.5,115,15,0
2025-10-28 15:55:38,EMP_1085,MANAGER,BR_05,Approve,NEFT,ACC_8503,1215098.33,cc901af8-9df8-457e-bc28-198f1b7e1475,10,10.5.169.184,0,106.7,40,15,0
2025-10-28 16:03:08,EMP_1125,MANAGER,BR_11,Initiate,NEFT,ACC_7158,2604183.1,f44531eb-e815-4b70-9894-8836531be5d0,6,10.11.218.143,0,59.9,22,16,0
2025-10-28 16:06:12,EMP_1166,CLERK,BR_13,Initiate,NEFT,ACC_1912,248713.71,75076463-23ec-4f86-a412-0c7e96daa9fa,14,10.13.104.102,0,134.4,125,16,0
2025-10-28 16:06:17,EMP_1157,CLERK,BR_18,Initiate,NEFT,ACC_6153,304011.34,4a25bff8-21e7-4de3-a87b-f5f096a3dbd6,16,10.18.37.22,0,246.8,139,16,0
2025-10-28 16:12:54,EMP_1343,CLERK,BR_10,Initiate,UPI,ACC_8616,100211.86,ffc17827-1398-4989-ab86-5643a9a51d1a,14,10.10.57.9,0,115.8,100,16,0
2025-10-28 16:15:38,EMP_1165,CLERK,BR_01,Initiate,NEFT,ACC_4238,486829.58,6984050c-c217-4b9f-92a1-ea437c8fa9cb,15,10.1.187.194,0,144.6,147,16,0
2025-10-28 16:16:28,EMP_1335,CLERK,BR_16,Initiate,RTGS,ACC_7427,232858.35,b0d1e1d5-2a4e-4ff3-b858-d62aa8345520,17,10.16.191.246,0,195.6,105,16,0
2025-10-28 16:20:51,EMP_1482,CLERK,BR_11,Initiate,RTGS,ACC_9507,286714.15,46ff9679-2f68-49ee-8f8a-6de1318acc6f,15,10.11.253.13,0,196.0,149,16,0
2025-10-28 16:23:42,EMP_1321,CLERK,BR_12,Initiate,NEFT,ACC_4479,148647.35,f1052637-4228-47e0-8c8f-6b38c4bc4107,9,10.12.111.123,0,247.2,104,16,0
2025-10-28 16:28:39,EMP_1156,CLERK,BR_18,Initiate,UPI,ACC_6141,128357.69,18202363-ede2-42a0-98ba-f98e8718e459,13,10.18.95.111,0,112.2,109,16,0
2025-10-28 16:36:36,EMP_1255,CLERK,BR_12,DB_Read,SYSTEM,ACC_2180,170642.4,9d609b60-0e42-44f6-8f9f-15a65c0428f8,17,10.12.242.62,0,189.4,98,16,0
2025-10-28 16:37:43,EMP_1264,CLERK,BR_16,DB_Read,SYSTEM,ACC_1236,304147.09,be44a199-1b0a-400e-82dd-63ea5426cc17,13,10.16.124.254,0,72.1,103,16,0
2025-10-28 16:40:18,EMP_1313,CLERK,BR_12,Initiate,NEFT,ACC_2207,302839.9,3a534cf1-4590-47bd-a53f-1e06bd60e49b,12,10.12.211.248,0,223.7,80,16,0
2025-10-28 16:45:14,EMP_1289,CLERK,BR_09,Initiate,RTGS,ACC_1747,433040.78,2804c3dd-4413-488d-96bc-b537cdf57855,8,10.9.35.253,0,226.3,102,16,0
2025-10-28 16:51:32,EMP_1400,CLERK,BR_02,DB_Read,SYSTEM,ACC_5695,65332.45,dd0be74f-244b-4a5f-a8d1-2d8e640fc4ec,16,10.2.213.150,0,76.7,121,16,0
2025-10-28 16:54:16,EMP_1403,MANAGER,BR_07,Initiate,RTGS,ACC_5413,2420333.64,efad022c-39c8-4080-afad-2e2ec2859669,5,10.7.191.107,0,33.1,33,16,0
2025-10-28 17:11:54,EMP_1304,CLERK,BR_15,DB_Read,SYSTEM,ACC_4720,194980.06,92a66257-7503-4595-8490-3ef37d86ebd1,10,10.15.220.207,0,127.4,93,17,0
2025-10-28 17:23:13,EMP_1128,CLERK,BR_03,Initiate,RTGS,ACC_5936,343677.76,aedb49a7-83e7-41f5-9346-243feb1f3f83,10,10.3.88.118,0,216.6,108,17,0
2025-10-28 17:29:23,EMP_1306,CLERK,BR_03,DB_Read,SYSTEM,ACC_8647,83406.96,18fc993d-6de5-40f4-9169-9216b59e4186,10,10.3.147.181,0,167.0,121,17,0
2025-10-28 17:30:01,EMP_1110,CLERK,BR_06,DB_Read,SYSTEM,ACC_2507,48196.31,4071fadc-c556-40c3-91e9-15f3fd9ec043,15,10.6.131.184,0,60.3,123,17,0
2025-10-28 17:38:51,EMP_1166,CLERK,BR_13,Initiate,RTGS,ACC_4757,293061.39,4e532834-3521-4dee-8d88-c191e4c47956,15,10.13.183.79,0,227.0,94,17,0
2025-10-28 17:42:10,EMP_1073,CLERK,BR_08,DB_Read,SYSTEM,ACC_4497,482454.9,7331b4d1-9892-4311-8819-40b3dbb09a6c,14,10.8.157.186,0,95.2,125,17,0
2025-10-28 17:46:00,EMP_1162,CLERK,BR_09,DB_Read,SYSTEM,ACC_7404,179949.53,b72b8e68-d85b-40c1-9161-dba4799b8ac2,16,10.9.111.149,0,175.5,104,17,0
2025-10-28 17:50:32,EMP_1065,CLERK,BR_03,Initiate,IMPS,ACC_9308,71250.49,ee94a73d-75e3-4782-bda1-38099da18273,13,10.3.166.170,0,127.4,119,17,0
2025-10-28 17:51:36,EMP_1441,CLERK,BR_19,DB_Read,SYSTEM,ACC_3420,334992.55,e16a9a2b-7271-4a67-ace7-60342e8a1cf9,8,10.19.222.71,0,224.5,135,17,0
2025-10-28 17:53:18,EMP_1231,MANAGER,BR_13,DB_Read,SYSTEM,ACC_3624,1126755.57,8475ed89-ebcd-4664-b2f0-f55f1534df23,4,10.13.240.195,0,76.0,43,17,0
2025-10-28 17:56:06,EMP_1423,CLERK,BR_15,DB_Read,SYSTEM,ACC_4730,377898.21,f8ca6bd4-50d3-430e-aac9-bc0b9ab414ca,12,10.15.118.18,0,198.5,122,17,0
2025-10-28 17:56:57,EMP_1126,CLERK,BR_11,Initiate,NEFT,ACC_2492,409458.03,caecb78d-0e79-45a3-8337-61918d85bf4e,15,10.11.153.71,0,68.5,85,17,0
2025-10-28 18:03:33,EMP_1431,CLERK,BR_18,DB_Read,SYSTEM,ACC_6510,93774.12,47f40d46-c6f1-4a8f-8c2d-cea64a126856,15,10.18.126.183,0,284.6,126,18,0
2025-10-28 18:06:12,EMP_1400,CLERK,BR_02,Initiate,RTGS,ACC_4614,378728.19,10225ea1-a26c-4dfe-a333-4e496665c3f7,17,10.2.242.68,0,214.1,147,18,0
2025-10-28 18:14:36,EMP_1082,MANAGER,BR_16,Approve,NEFT,ACC_8052,2153848.29,c11a43b0-1a49-4f50-95b9-be747c76d07a,9,10.16.41.168,0,126.3,31,18,0
2025-10-28 18:16:57,EMP_1046,CLERK,BR_10,DB_Read,SYSTEM,ACC_6853,492168.82,e3167d1e-871d-4358-b4a0-4a812da1ab5a,12,42.55.219.177,0,58.4,93,18,0
2025-10-28 18:18:12,EMP_1345,MANAGER,BR_12,Initiate,NEFT,ACC_8768,2089232.57,6befc846-78d4-4461-86aa-b4a3ff4f2ca1,2,10.12.20.224,0,126.6,27,18,0
2025-10-28 18:27:04,EMP_1291,CLERK,BR_09,DB_Read,SYSTEM,ACC_2880,449445.58,79f7020f-33ed-496d-85d2-6fe73d6d7138,11,10.9.41.175,0,227.9,122,18,0
2025-10-28 18:28:03,EMP_1017,CLERK,BR_17,DB_Read,SYSTEM,ACC_1689,237442.63,9c03d2e6-8fb1-44bd-8a03-c9bcd5aa390b,8,10.17.167.8,0,73.8,119,18,0
2025-10-28 18:29:35,EMP_1185,CLERK,BR_09,Initiate,NEFT,ACC_2173,320742.43,2b9c9cf6-9dc5-47ac-a7c9-4005fdde750c,16,10.9.35.253,0,140.7,113,18,0
2025-10-28 18:31:07,EMP_1178,MANAGER,BR_01,DB_Read,SYSTEM,ACC_7670,2645931.84,c25366ff-5f7f-435d-8534-59250816e6a7,7,10.1.19.36,0,169.8,17,18,0
2025-10-28 18:33:41,EMP_1013,CLERK,BR_09,Initiate,NEFT,ACC_5359,132753.37,cea9fd0f-062b-45e4-b06c-dac11728cbef,30,10.9.130.210,1,162.7,126,18,0
2025-10-28 18:35:01,EMP_1170,CLERK,BR_15,DB_Read,SYSTEM,ACC_5124,52364.45,8822b3fe-4996-4b73-9681-0a31f9570696,15,10.15.233.96,0,84.2,97,18,0
2025-10-28 18:36:28,EMP_1411,CLERK,BR_03,DB_Read,SYSTEM,ACC_9097,198012.08,943d48ff-b432-4e40-92b7-09d8112dcfc6,13,10.3.147.181,0,102.8,110,18,0
2025-10-28 18:37:09,EMP_1359,CLERK,BR_01,Initiate,NEFT,ACC_4381,319682.41,37ca0109-5c78-415a-b0f2-14600cd672dd,21,10.1.173.143,0,147.2,130,18,0
2025-10-28 18:38:41,EMP_1195,CLERK,BR_09,DB_Read,SYSTEM,ACC_4459,196271.45,0091eb20-231b-4db5-9994-e91cbb0a6a8d,16,10.9.92.197,0,290.1,89,18,0
2025-10-28 18:41:11,EMP_1481,CLERK,BR_14,DB_Read,SYSTEM,ACC_2948,128169.59,b41bc21f-7b37-4cde-99c0-26e19e948ce1,17,10.14.250.48,0,247.6,107,18,0
2025-10-28 18:42:11,EMP_1121,CLERK,BR_03,DB_Read,SYSTEM,ACC_8551,69771.36,817b38c2-cc4f-413f-959f-4912a65a1779,16,10.3.106.144,0,46.6,102,18,0
2025-10-28 18:58:39,EMP_1041,CLERK,BR_19,Initiate,UPI,ACC_9550,70808.9,e65c0391-dd9d-402c-8ddf-69e911be4860,16,10.19.197.4,0,65.0,94,18,0
2025-10-28 19:00:25,EMP_1195,CLERK,BR_09,Initiate,IMPS,ACC_7156,3597.28,6add228a-6822-4ca6-be19-827a571a0bcd,17,10.9.241.9,0,42.9,135,19,0
2025-10-28 19:03:34,EMP_1079,CLERK,BR_19,Initiate,NEFT,ACC_2033,66669.95,c740c38b-4527-46dd-ab95-e500fcc0cacf,20,10.19.71.69,0,235.9,114,19,0
2025-10-28 19:05:38,EMP_1334,CLERK,BR_07,DB_Read,SYSTEM,ACC_3886,129437.44,89bea94d-46b6-43a7-9cd0-543e68f94e17,11,10.7.127.2,0,113.0,145,19,0
2025-10-28 19:07:46,EMP_1305,CLERK,BR_01,Initiate,RTGS,ACC_6934,354824.8,b4762de7-a17e-4697-b444-e7bf716ae227,13,10.1.197.130,0,248.8,131,19,0
2025-10-28 19:07:46,EMP_1321,CLERK,BR_12,DB_Read,SYSTEM,ACC_4210,297308.71,32428de6-0537-478d-a59f-8c5d161dc923,10,10.12.111.123,0,136.6,123,19,0
2025-10-28 19:21:11,EMP_1217,MANAGER,BR_15,Approve,NEFT,ACC_6074,1278625.28,6dc7e40e-f7b0-489f-b9b5-c122c2d2ac8f,5,10.15.3.137,0,206.2,47,19,0
2025-10-28 19:30:29,EMP_1296,MANAGER,BR_03,Approve,RTGS,ACC_7919,2288336.77,e0a56b02-3f7b-46e9-91eb-a745bc57b43a,7,10.3.147.181,0,203.0,34,19,0
2025-10-28 19:33:21,EMP_1354,MANAGER,BR_18,Approve,NEFT,ACC_4131,2699116.76,9682d515-f9a0-45db-ad0b-8dc47a50e6f4,6,10.18.138.27,0,214.3,16,19,0
2025-10-28 19:45:58,EMP_1201,CLERK,BR_12,DB_Read,SYSTEM,ACC_5182,4312.21,594f2e28-287f-45b7-946a-a98b9291ae8b,11,10.12.73.207,0,155.5,130,19,0
2025-10-28 19:47:11,EMP_1232,CLERK,BR_13,DB_Read,SYSTEM,ACC_6992,434633.87,41d5343c-2d44-4c4f-be19-594a456ab3f8,28,10.13.60.192,1,267.8,143,19,0
2025-10-28 19:47:45,EMP_1422,CLERK,BR_10,DB_Read,SYSTEM,ACC_4842,15724.97,ac557c79-e1e7-4948-86c3-dad3c5485b4b,17,10.10.8.62,0,97.8,89,19,0
2025-10-28 19:58:25,EMP_1002,CLERK,BR_20,Initiate,NEFT,ACC_5916,65663.57,3ed402cc-9ce2-439b-80c2-cbb042c74000,10,10.20.100.118,0,84.3,134,19,0
2025-10-28 20:00:00,EMP_1219,CLERK,BR_12,Initiate,RTGS,ACC_5089,50000000.0,77457ba5-4e6b-4a19-a69a-39c661941a13,20,10.12.237.235,0,147.6,2774,20,0
2025-10-28 20:00:40,EMP_1193,MANAGER,BR_12,Approve,RTGS,ACC_5089,50000000.0,a0e96733-2e1e-4522-8525-6f64fc0f5eea,9,10.12.106.223,1,64.3,381,20,0
2025-10-28 20:30:45,EMP_1341,CLERK,BR_04,DB_Read,SYSTEM,ACC_3057,285261.44,f9ed3f48-1d52-431e-8db7-cbdaef9185f0,10,10.4.115.164,0,182.2,89,20,0
2025-10-28 20:33:37,EMP_1256,CLERK,BR_15,Initiate,NEFT,ACC_3152,23732.94,a094705f-6d79-43c3-b9a8-9df562001188,30,10.15.233.96,1,271.5,124,20,0
2025-10-28 20:34:53,EMP_1039,CLERK,BR_06,DB_Read,SYSTEM,ACC_1026,291394.49,9a94a30e-754e-4a51-a7b6-fdd9ee965116,13,10.6.232.254,0,237.5,137,20,0
2025-10-28 20:41:33,EMP_1319,CLERK,BR_18,DB_Read,SYSTEM,ACC_3988,84496.32,3bf20fd7-64a4-4dad-9b78-350a914b007b,10,10.18.137.40,0,119.9,111,20,0
2025-10-28 20:43:28,EMP_1326,CLERK,BR_08,Initiate,IMPS,ACC_4986,86301.24,70c4fb45-3a77-49b9-b658-c68b2a14f4ea,11,10.8.250.24,0,267.5,108,20,0
2025-10-28 20:45:11,EMP_1342,CLERK,BR_07,Initiate,RTGS,ACC_1370,255425.57,7ca46239-89cc-404d-bf39-1f91f7c569fb,9,10.7.168.78,0,108.9,103,20,0
2025-10-28 20:46:50,EMP_1331,MANAGER,BR_18,Approve,NEFT,ACC_8058,555858.52,9ceb5d48-c226-4d18-975a-be296187e9c8,5,10.18.137.40,0,96.7,29,20,0
2025-10-28 20:51:15,EMP_1018,CLERK,BR_18,DB_Read,SYSTEM,ACC_1626,84515.81,fd5c9d84-acb7-4758-9308-8d329d91e75f,18,10.18.184.195,0,232.0,86,20,0
2025-10-28 21:25:27,EMP_1301,CLERK,BR_08,DB_Read,SYSTEM,ACC_8927,343753.58,d55a713f-5b2f-479a-9ae6-e7461a07049b,7,10.8.126.175,0,67.7,117,21,1
2025-10-28 21:30:51,EMP_1017,CLERK,BR_17,Initiate,RTGS,ACC_8425,234157.04,8eb70909-2dfd-45e5-8af9-1ace779814a8,9,203.75.32.207,0,251.9,121,21,1
2025-10-28 21:40:28,EMP_1254,MANAGER,BR_14,Approve,RTGS,ACC_2580,305414.14,5f806d6e-63cf-477b-a8f9-397ded905cd4,9,10.14.71.185,0,227.0,19,21,1
2025-10-28 21:57:45,EMP_1437,CLERK,BR_02,DB_Read,SYSTEM,ACC_3469,61072.3,899a2042-2a6c-48a0-a3b5-f38d33fef2af,12,10.2.8.95,0,90.7,127,21,1
2025-10-29 08:00:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8000,309021.0,b5417c2d-4b0d-41cd-b899-fa854a70f284,31,10.4.140.74,1,59.7,2501,8,0
2025-10-29 08:03:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8001,492081.0,c35812da-ee6e-4d9d-93f9-fd4a0df477f0,32,10.4.140.74,1,150.8,3474,8,0
2025-10-29 08:06:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8002,399769.0,2e64454c-f64c-402f-96dd-8371afa649c2,33,10.4.140.74,1,174.0,4111,8,0
2025-10-29 08:09:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8003,344617.0,3d94b455-46f2-4f5e-8dce-0349e47dd236,34,10.4.140.74,1,45.6,4245,8,0
2025-10-29 08:12:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8004,303725.0,b7e9e7ff-e846-4bd1-960d-fa4021db96c3,35,10.4.140.74,0,50.6,4469,8,0
2025-10-29 08:15:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8005,121800.0,7f3f2410-6720-4919-a3a2-04acb6a20a9e,36,10.4.140.74,1,133.1,4555,8,0
2025-10-29 08:18:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8006,128080.0,4bba779a-cda6-4ac2-9654-57de2ccdfd99,37,10.4.140.74,1,131.5,3843,8,0
2025-10-29 08:21:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8007,346523.0,8bb9e040-0075-45b1-8b91-d8d8cac14f8e,38,10.4.140.74,1,50.4,4280,8,0
2025-10-29 08:22:18,EMP_1121,CLERK,BR_03,Initiate,RTGS,ACC_4737,333210.14,d6281073-b15a-4416-8a71-0b91163ae554,17,10.3.70.133,0,40.6,91,8,0
2025-10-29 08:24:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8008,101751.0,7a17d7be-9aa8-4dad-86bd-768b5cbb6a21,39,10.4.140.74,1,152.9,3240,8,0
2025-10-29 08:27:00,EMP_1009,CLERK,BR_04,Initiate,UPI,ACC_8009,116940.0,3d94b455-46f2-4f5e-8dce-0349e47dd236,40,10.4.140.74,1,146.8,2766,8,0
2025-10-29 08:33:13,EMP_1473,CLERK,BR_09,Initiate,RTGS,ACC_8660,303597.25,15396581-5496-4998-a45f-263c65b59b26,16,10.9.68.168,0,222.4,109,8,0
2025-10-29 08:42:07,EMP_1200,CLERK,BR_02,DB_Read,SYSTEM,ACC_9039,62261.61,b50be161-bdcf-45a7-8213-2540e53ce96c,16,10.2.169.173,0,199.8,128,8,0
2025-10-29 08:50:38,EMP_1079,CLERK,BR_19,DB_Read,SYSTEM,ACC_2411,358846.5,55e95b39-d17e-4fa6-9fc0-09e0e640bb6f,21,10.19.197.4,0,58.6,132,8,0
2025-10-29 08:55:21,EMP_1372,MANAGER,BR_13,Initiate,RTGS,ACC_1171,1310824.44,54cb6d9c-bc6c-4f52-9c49-6fc336398c5e,8,10.13.23.145,0,149.0,25,8,0
2025-10-29 09:07:06,EMP_1045,CLERK,BR_01,Initiate,IMPS,ACC_6066,40536.66,b3bc662b-4877-4a8f-88cf-87e5d681cb16,15,10.1.49.101,0,149.4,97,9,0
2025-10-29 09:12:50,EMP_1208,CLERK,BR_01,Initiate,NEFT,ACC_9259,247585.42,280a26b6-ca87-41bd-b9aa-24e16ac1416e,15,10.1.187.194,0,40.9,147,9,0
2025-10-29 09:24:56,EMP_1002,CLERK,BR_20,DB_Read,SYSTEM,ACC_5058,158059.65,3dd7eebf-d76f-4469-bb42-83df4d40b2a8,11,10.20.126.185,0,42.8,140,9,0
2025-10-29 09:39:49,EMP_1429,CLERK,BR_14,DB_Read,SYSTEM,ACC_2603,352086.02,cd7771e3-c798-478a-b9e3-c58b8a0a2daf,13,10.14.251.118,0,36.7,119,9,0
2025-10-29 09:43:11,EMP_1223,MANAGER,BR_04,Initiate,RTGS,ACC_7375,1517771.63,612c5549-dbb2-4eb0-8938-0eb18c88ea51,8,10.4.245.55,0,255.5,48,9,0
2025-10-29 09:57:38,EMP_1453,CLERK,BR_03,Initiate,UPI,ACC_6989,148100.2,7163b24e-05ea-4f81-bb08-a5dd887b10bf,10,10.3.192.81,0,66.9,111,9,0
